Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AGE GATE,Chrome 74.0.3729.157,,2019-05-18 16:20:14,2019-05-18 16:45:03,24m - 48.969s,FAILED
,,,,,,
Test Cases/OCS - MOBILE/OCS-AGE GATE/AG- Under Age,Chrome 74.0.3729.157,,2019-05-18 16:20:15,2019-05-18 16:20:40,25.188s,PASSED
"openBrowser("""")",Chrome 74.0.3729.157,,2019-05-18 16:20:15,2019-05-18 16:20:17,2.087s,PASSED
"navigateToUrl(""https://ocs.ca/?fts=0&preview_theme_id=53373863756"")",Chrome 74.0.3729.157,,2019-05-18 16:20:17,2019-05-18 16:20:21,3.581s,PASSED
"setViewPortSize(360, 800)",Chrome 74.0.3729.157,,2019-05-18 16:20:21,2019-05-18 16:20:21,0.137s,PASSED
delay(4),Chrome 74.0.3729.157,,2019-05-18 16:20:21,2019-05-18 16:20:25,4.027s,PASSED
"selectOptionByValue(findTestObject(""OCS-MOBILE /Age gate and burger menu/Date""), ""12"", true)",Chrome 74.0.3729.157,,2019-05-18 16:20:25,2019-05-18 16:20:25,0.449s,PASSED
"selectOptionByValue(findTestObject(""OCS-MOBILE /Age gate and burger menu/month""), ""6"", true)",Chrome 74.0.3729.157,,2019-05-18 16:20:25,2019-05-18 16:20:25,0.235s,PASSED
delay(2),Chrome 74.0.3729.157,,2019-05-18 16:20:25,2019-05-18 16:20:27,2.003s,PASSED
"selectOptionByValue(findTestObject(""OCS-MOBILE /Age gate and burger menu/Year Dropdown""), ""2017"", true)",Chrome 74.0.3729.157,,2019-05-18 16:20:27,2019-05-18 16:20:28,0.944s,PASSED
"click(findTestObject(""OCS-MOBILE /Age gate and burger menu/button_Verify""))",Chrome 74.0.3729.157,,2019-05-18 16:20:28,2019-05-18 16:20:28,0.089s,PASSED
delay(3),Chrome 74.0.3729.157,,2019-05-18 16:20:28,2019-05-18 16:20:31,3.006s,PASSED
"click(findTestObject(""OCS-MOBILE /Age gate and burger menu/Checkbox_CONFIRM AND ACKNOWLEDGE""))",Chrome 74.0.3729.157,,2019-05-18 16:20:31,2019-05-18 16:20:32,0.064s,PASSED
"click(findTestObject(""OCS-MOBILE /Age gate and burger menu/button_CONFIRM""))",Chrome 74.0.3729.157,,2019-05-18 16:20:32,2019-05-18 16:20:32,0.067s,PASSED
delay(3),Chrome 74.0.3729.157,,2019-05-18 16:20:32,2019-05-18 16:20:35,3.006s,PASSED
"click(findTestObject(""OCS-MOBILE /Age gate and burger menu/Oops Im actually 19 or older - Link""))",Chrome 74.0.3729.157,,2019-05-18 16:20:35,2019-05-18 16:20:35,0.083s,PASSED
"selectOptionByValue(findTestObject(""OCS-MOBILE /Age gate and burger menu/Date""), ""5"", true)",Chrome 74.0.3729.157,,2019-05-18 16:20:35,2019-05-18 16:20:35,0.332s,PASSED
"selectOptionByValue(findTestObject(""OCS-MOBILE /Age gate and burger menu/month""), ""6"", true)",Chrome 74.0.3729.157,,2019-05-18 16:20:35,2019-05-18 16:20:35,0.205s,PASSED
"selectOptionByValue(findTestObject(""OCS-MOBILE /Age gate and burger menu/Year Dropdown""), ""1970"", true)",Chrome 74.0.3729.157,,2019-05-18 16:20:35,2019-05-18 16:20:36,1.208s,PASSED
"click(findTestObject(""OCS-MOBILE /Age gate and burger menu/button_Verify""))",Chrome 74.0.3729.157,,2019-05-18 16:20:36,2019-05-18 16:20:36,0.058s,PASSED
"click(findTestObject(""OCS-MOBILE /Age gate and burger menu/Checkbox_CONFIRM AND ACKNOWLEDGE""))",Chrome 74.0.3729.157,,2019-05-18 16:20:36,2019-05-18 16:20:37,0.052s,PASSED
"click(findTestObject(""OCS-MOBILE /Age gate and burger menu/button_CONFIRM""))",Chrome 74.0.3729.157,,2019-05-18 16:20:37,2019-05-18 16:20:37,0.067s,PASSED
"click(findTestObject(""OCS-MOBILE /Age gate and burger menu/button_Start Browsing""))",Chrome 74.0.3729.157,,2019-05-18 16:20:37,2019-05-18 16:20:37,0.049s,PASSED
delay(3),Chrome 74.0.3729.157,,2019-05-18 16:20:37,2019-05-18 16:20:40,3.005s,PASSED
closeBrowser(),Chrome 74.0.3729.157,,2019-05-18 16:20:40,2019-05-18 16:20:40,0.110s,PASSED
,,,,,,
Test Cases/OCS - MOBILE/OCS-AGE GATE/AG - Date correction,Chrome 74.0.3729.157,,2019-05-18 16:20:40,2019-05-18 16:20:57,17.573s,PASSED
"openBrowser("""")",Chrome 74.0.3729.157,,2019-05-18 16:20:40,2019-05-18 16:20:41,1.030s,PASSED
"navigateToUrl(""https://ocs.ca/?fts=0&preview_theme_id=53373863756"")",Chrome 74.0.3729.157,,2019-05-18 16:20:41,2019-05-18 16:20:45,3.858s,PASSED
"setViewPortSize(360, 800)",Chrome 74.0.3729.157,,2019-05-18 16:20:45,2019-05-18 16:20:45,0.116s,PASSED
delay(4),Chrome 74.0.3729.157,,2019-05-18 16:20:45,2019-05-18 16:20:49,4.004s,PASSED
"selectOptionByValue(findTestObject(""OCS-MOBILE /Age gate and burger menu/Date""), ""12"", true)",Chrome 74.0.3729.157,,2019-05-18 16:20:49,2019-05-18 16:20:49,0.362s,PASSED
"selectOptionByValue(findTestObject(""OCS-MOBILE /Age gate and burger menu/month""), ""6"", true)",Chrome 74.0.3729.157,,2019-05-18 16:20:49,2019-05-18 16:20:49,0.202s,PASSED
delay(2),Chrome 74.0.3729.157,,2019-05-18 16:20:49,2019-05-18 16:20:51,2.002s,PASSED
"selectOptionByValue(findTestObject(""OCS-MOBILE /Age gate and burger menu/Year Dropdown""), ""2000"", true)",Chrome 74.0.3729.157,,2019-05-18 16:20:51,2019-05-18 16:20:52,0.998s,PASSED
"click(findTestObject(""OCS-MOBILE /Age gate and burger menu/button_Verify""))",Chrome 74.0.3729.157,,2019-05-18 16:20:52,2019-05-18 16:20:53,0.070s,PASSED
delay(3),Chrome 74.0.3729.157,,2019-05-18 16:20:53,2019-05-18 16:20:56,3.004s,PASSED
"click(findTestObject(""OCS_OR/Page_Ontario Cannabis Store  Ontari/a_Correct Your Date of Birth""))",Chrome 74.0.3729.157,,2019-05-18 16:20:56,2019-05-18 16:20:56,0.078s,PASSED
"selectOptionByValue(findTestObject(""OCS-MOBILE /Age gate and burger menu/Date""), ""1"", true)",Chrome 74.0.3729.157,,2019-05-18 16:20:56,2019-05-18 16:20:56,0.311s,PASSED
"selectOptionByValue(findTestObject(""OCS-MOBILE /Age gate and burger menu/month""), ""5"", true)",Chrome 74.0.3729.157,,2019-05-18 16:20:56,2019-05-18 16:20:56,0.240s,PASSED
"selectOptionByValue(findTestObject(""OCS-MOBILE /Age gate and burger menu/Year Dropdown""), ""1980"", true)",Chrome 74.0.3729.157,,2019-05-18 16:20:56,2019-05-18 16:20:57,1.025s,PASSED
"click(findTestObject(""OCS-MOBILE /Age gate and burger menu/button_Verify""))",Chrome 74.0.3729.157,,2019-05-18 16:20:57,2019-05-18 16:20:57,0.058s,PASSED
closeBrowser(),Chrome 74.0.3729.157,,2019-05-18 16:20:57,2019-05-18 16:20:57,0.098s,PASSED
,,,,,,
Test Cases/OCS - MOBILE/OCS- HOME PAGE/Toggling language,Chrome 74.0.3729.157,,2019-05-18 16:20:57,2019-05-18 16:21:46,48.409s,FAILED
"openBrowser("""")",Chrome 74.0.3729.157,,2019-05-18 16:20:57,2019-05-18 16:20:58,0.982s,PASSED
"navigateToUrl(""https://ocs.ca/?fts=0&preview_theme_id=53373863756"")",Chrome 74.0.3729.157,,2019-05-18 16:20:58,2019-05-18 16:21:07,8.891s,PASSED
"setViewPortSize(360, 800)",Chrome 74.0.3729.157,,2019-05-18 16:21:07,2019-05-18 16:21:07,0.112s,PASSED
delay(4),Chrome 74.0.3729.157,,2019-05-18 16:21:07,2019-05-18 16:21:11,4.003s,PASSED
"selectOptionByValue(findTestObject(""OCS-MOBILE /Age gate and burger menu/Date""), ""12"", true)",Chrome 74.0.3729.157,,2019-05-18 16:21:11,2019-05-18 16:21:12,0.364s,PASSED
"selectOptionByValue(findTestObject(""OCS-MOBILE /Age gate and burger menu/month""), ""6"", true)",Chrome 74.0.3729.157,,2019-05-18 16:21:12,2019-05-18 16:21:12,0.210s,PASSED
delay(2),Chrome 74.0.3729.157,,2019-05-18 16:21:12,2019-05-18 16:21:14,2.003s,PASSED
"selectOptionByValue(findTestObject(""OCS-MOBILE /Age gate and burger menu/Year Dropdown""), ""1990"", true)",Chrome 74.0.3729.157,,2019-05-18 16:21:14,2019-05-18 16:21:15,1.007s,PASSED
"click(findTestObject(""OCS-MOBILE /Age gate and burger menu/button_Verify""))",Chrome 74.0.3729.157,,2019-05-18 16:21:15,2019-05-18 16:21:15,0.075s,PASSED
"click(findTestObject(""OCS-MOBILE /Age gate and burger menu/Checkbox_CONFIRM AND ACKNOWLEDGE""))",Chrome 74.0.3729.157,,2019-05-18 16:21:15,2019-05-18 16:21:15,0.079s,PASSED
"click(findTestObject(""OCS-MOBILE /Age gate and burger menu/button_CONFIRM""))",Chrome 74.0.3729.157,,2019-05-18 16:21:15,2019-05-18 16:21:15,0.064s,PASSED
"click(findTestObject(""OCS-MOBILE /Age gate and burger menu/button_Start Browsing""))",Chrome 74.0.3729.157,,2019-05-18 16:21:15,2019-05-18 16:21:15,0.051s,PASSED
