Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
recordings - ( 1.10.2 ),Chrome 76.0.3809.25,,2019-06-19 18:08:09,2019-06-19 18:30:58,22m - 49.106s,FAILED
,,,,,,
Test Cases/OCS - MOBILE/OCS- CRITICAL PATH/Cart flyout- decrease qty,Chrome 76.0.3809.25,,2019-06-19 18:08:10,2019-06-19 18:09:38,1m - 27.945s,FAILED
"callTestCase(findTestCase(""OCS - MOBILE/CALL - AGE GATE""), [:], STOP_ON_FAILURE)",Chrome 76.0.3809.25,,2019-06-19 18:08:10,2019-06-19 18:08:59,48.544s,PASSED
delay(2),Chrome 76.0.3809.25,,2019-06-19 18:08:59,2019-06-19 18:09:01,2.005s,PASSED
"click(findTestObject(""OCS-MOBILE /Age gate and burger menu/Burger menu - English""))",Chrome 76.0.3809.25,,2019-06-19 18:09:01,2019-06-19 18:09:01,0.284s,PASSED
delay(2),Chrome 76.0.3809.25,,2019-06-19 18:09:01,2019-06-19 18:09:03,2.007s,PASSED
"click(findTestObject(""OCS-MOBILE /Age gate and burger menu/Chevron_Cannabis""))",Chrome 76.0.3809.25,,2019-06-19 18:09:03,2019-06-19 18:09:03,0.261s,PASSED
delay(2),Chrome 76.0.3809.25,,2019-06-19 18:09:03,2019-06-19 18:09:05,2.003s,PASSED
"click(findTestObject(""OCS-MOBILE /Age gate and burger menu/Dried Flower_Plus icon""))",Chrome 76.0.3809.25,,2019-06-19 18:09:05,2019-06-19 18:09:05,0.272s,PASSED
delay(2),Chrome 76.0.3809.25,,2019-06-19 18:09:05,2019-06-19 18:09:07,2.003s,PASSED
"click(findTestObject(""OCS-MOBILE /Age gate and burger menu/Indica Dominant_Menu item""))",Chrome 76.0.3809.25,,2019-06-19 18:09:07,2019-06-19 18:09:10,2.834s,PASSED
"executeJavaScript(""var previewBar = document.getElementById(""preview-bar-iframe""); previewBar.style.display = ""none"";"", [])",Chrome 76.0.3809.25,,2019-06-19 18:09:10,2019-06-19 18:09:10,0.114s,PASSED
delay(2),Chrome 76.0.3809.25,,2019-06-19 18:09:10,2019-06-19 18:09:12,2.003s,PASSED
"click(findTestObject(""OCS-MOBILE /Collection page/Product image - 1st one""))",Chrome 76.0.3809.25,,2019-06-19 18:09:12,2019-06-19 18:09:16,4.039s,PASSED
"executeJavaScript(""var previewBar = document.getElementById(""preview-bar-iframe""); previewBar.style.display = ""none"";"", [])",Chrome 76.0.3809.25,,2019-06-19 18:09:16,2019-06-19 18:09:17,0.136s,PASSED
"scrollToElement(findTestObject(""OCS-MOBILE /Product page/Product image""), 1)",Chrome 76.0.3809.25,,2019-06-19 18:09:17,2019-06-19 18:09:17,0.002s,NOT_RUN
delay(2),Chrome 76.0.3809.25,,2019-06-19 18:09:17,2019-06-19 18:09:19,2.006s,PASSED
"flag = verifyElementClickable(findTestObject(""OCS-MOBILE /Product page/Swatch_3.5g""))",Chrome 76.0.3809.25,,2019-06-19 18:09:19,2019-06-19 18:09:19,0.226s,PASSED
takeScreenshot(),Chrome 76.0.3809.25,,2019-06-19 18:09:19,2019-06-19 18:09:20,0.789s,PASSED
"comment("" flag ="" + flag)",Chrome 76.0.3809.25,,2019-06-19 18:09:20,2019-06-19 18:09:20,0.007s,PASSED
if (flag == true),Chrome 76.0.3809.25,,2019-06-19 18:09:20,2019-06-19 18:09:38,17.877s,FAILED
,,,,,,
Test Cases/OCS - MOBILE/OCS- CRITICAL PATH/Checkout- Payment,Chrome 76.0.3809.25,,2019-06-19 18:09:38,2019-06-19 18:11:37,1m - 59.436s,FAILED
"callTestCase(findTestCase(""OCS - MOBILE/CALL - AGE GATE""), [:], STOP_ON_FAILURE)",Chrome 76.0.3809.25,,2019-06-19 18:09:38,2019-06-19 18:10:30,52.687s,PASSED
delay(2),Chrome 76.0.3809.25,,2019-06-19 18:10:30,2019-06-19 18:10:32,2.003s,PASSED
refresh(),Chrome 76.0.3809.25,,2019-06-19 18:10:32,2019-06-19 18:10:33,0.268s,PASSED
"click(findTestObject(""OCS-MOBILE /Age gate and burger menu/Burger menu - English""))",Chrome 76.0.3809.25,,2019-06-19 18:10:33,2019-06-19 18:10:36,3.297s,PASSED
delay(2),Chrome 76.0.3809.25,,2019-06-19 18:10:36,2019-06-19 18:10:38,2.004s,PASSED
"click(findTestObject(""OCS-MOBILE /Age gate and burger menu/Chevron_Cannabis""))",Chrome 76.0.3809.25,,2019-06-19 18:10:38,2019-06-19 18:10:38,0.395s,PASSED
delay(2),Chrome 76.0.3809.25,,2019-06-19 18:10:38,2019-06-19 18:10:40,2.003s,PASSED
"click(findTestObject(""OCS-MOBILE /Age gate and burger menu/Dried Flower_Plus icon""))",Chrome 76.0.3809.25,,2019-06-19 18:10:40,2019-06-19 18:10:41,0.351s,PASSED
